Time, Location, On Reward, Lap Number, TTL Number
1752135844364, 235.743791600159, false, 1, 620
1752135844383, 235.743791600159, false, 1, 621
1752135844404, 235.743791600159, false, 1, 622
1752135844423, 235.743791600159, false, 1, 623
1752135844443, 235.743791600159, false, 1, 624
1752135844463, 235.743791600159, false, 1, 625
1752135844483, 235.743791600159, false, 1, 626
1752135844503, 235.743791600159, false, 1, 627
1752135844523, 235.743791600159, false, 1, 628
1752135844544, 235.743791600159, false, 1, 629
1752135844564, 235.743791600159, false, 1, 630
1752135844584, 235.743791600159, false, 1, 631
1752135844603, 235.743791600159, false, 1, 632
1752135844623, 235.743791600159, false, 1, 633
1752135844643, 235.743791600159, false, 1, 634
1752135844663, 235.743791600159, false, 1, 635
1752135844683, 235.743791600159, false, 1, 636
1752135844703, 235.743791600159, false, 1, 637
1752135844723, 235.743791600159, false, 1, 638
1752135844743, 235.743791600159, false, 1, 639
1752135844763, 235.743791600159, false, 1, 640
1752135844784, 235.743791600159, false, 1, 641
1752135844803, 235.743791600159, false, 1, 642
1752135844823, 235.743791600159, false, 1, 643
1752135844844, 235.743791600159, false, 1, 644
1752135844863, 235.743791600159, false, 1, 645
1752135844884, 235.743791600159, false, 1, 646
1752135844903, 235.743791600159, false, 1, 647
1752135844923, 235.743791600159, false, 1, 648
1752135844943, 235.743791600159, false, 1, 649
1752135844964, 235.743791600159, false, 1, 650
1752135844984, 235.743791600159, false, 1, 651
1752135845003, 235.743791600159, false, 1, 652
1752135845023, 235.743791600159, false, 1, 653
1752135845043, 235.743791600159, false, 1, 654
1752135845063, 235.743791600159, false, 1, 655
1752135845083, 235.743791600159, false, 1, 656
1752135845103, 235.743791600159, false, 1, 657
1752135845123, 235.743791600159, false, 1, 658
1752135845143, 235.743791600159, false, 1, 659
1752135845163, 235.743791600159, false, 1, 660
1752135845183, 235.743791600159, false, 1, 661
1752135845204, 235.743791600159, false, 1, 662
1752135845223, 235.743791600159, false, 1, 663
1752135845243, 235.743791600159, false, 1, 664
1752135845263, 235.743791600159, false, 1, 665
1752135845284, 235.743791600159, false, 1, 666
1752135845304, 235.743791600159, false, 1, 667
1752135845324, 235.743791600159, false, 1, 668
1752135845344, 235.743791600159, false, 1, 669
1752135845364, 235.743791600159, false, 1, 670
1752135845384, 235.743791600159, false, 1, 671
1752135845404, 235.743791600159, false, 1, 672
1752135845423, 235.743791600159, false, 1, 673
1752135845443, 235.743791600159, false, 1, 674
1752135845464, 235.743791600159, false, 1, 675
1752135845484, 235.743791600159, false, 1, 676
1752135845504, 235.743791600159, false, 1, 677
1752135845524, 235.743791600159, false, 1, 678
1752135845543, 235.743791600159, false, 1, 679
1752135845563, 235.743791600159, false, 1, 680
1752135845584, 235.743791600159, false, 1, 681
1752135845603, 235.743791600159, false, 1, 682
1752135845623, 235.743791600159, false, 1, 683
1752135845643, 235.743791600159, false, 1, 684
1752135845663, 235.743791600159, false, 1, 685
1752135845683, 235.743791600159, false, 1, 686
1752135845703, 235.743791600159, false, 1, 687
1752135845723, 235.743791600159, false, 1, 688
1752135845743, 235.743791600159, false, 1, 689
1752135845763, 235.743791600159, false, 1, 690
1752135845783, 235.743791600159, false, 1, 691
1752135845803, 235.743791600159, false, 1, 692
1752135845824, 235.743791600159, false, 1, 693
1752135845844, 235.743791600159, false, 1, 694
1752135845863, 235.743791600159, false, 1, 695
1752135845883, 235.743791600159, false, 1, 696
1752135845903, 235.743791600159, false, 1, 697
1752135845923, 235.743791600159, false, 1, 698
1752135845943, 235.79936201924625, false, 1, 699
1752135845963, 235.79936201924625, false, 1, 700
1752135845983, 235.79936201924625, false, 1, 701
1752135846004, 235.79936201924625, false, 1, 702
1752135846024, 235.79936201924625, false, 1, 703
1752135846044, 235.79936201924625, false, 1, 704
1752135846064, 235.79936201924625, false, 1, 705
1752135846084, 235.79936201924625, false, 1, 706
1752135846103, 235.79936201924625, false, 1, 707
1752135846123, 235.79936201924625, false, 1, 708
1752135846143, 235.743791600159, false, 1, 709
1752135846163, 235.743791600159, false, 1, 710
1752135846183, 235.743791600159, false, 1, 711
1752135846203, 235.743791600159, false, 1, 712
1752135846223, 235.743791600159, false, 1, 713
1752135846244, 235.743791600159, false, 1, 714
1752135846263, 235.743791600159, false, 1, 715
1752135846283, 235.743791600159, false, 1, 716
1752135846304, 235.743791600159, false, 1, 717
1752135846324, 235.743791600159, false, 1, 718
1752135846343, 235.68822118107178, false, 1, 719
1752135846363, 235.68822118107178, false, 1, 720
1752135846384, 235.18808740928677, false, 1, 721
1752135846403, 234.9935909424815, false, 1, 722
1752135846424, 234.85466489476343, false, 1, 723
1752135846443, 234.85466489476343, false, 1, 724
1752135846465, 234.85466489476343, false, 1, 725
1752135846484, 234.85466489476343, false, 1, 726
1752135846504, 234.85466489476343, false, 1, 727
1752135846524, 234.85466489476343, false, 1, 728
1752135846544, 234.85466489476343, false, 1, 729
1752135846565, 234.85466489476343, false, 1, 730
1752135846585, 234.85466489476343, false, 1, 731
1752135846604, 234.85466489476343, false, 1, 732
1752135846625, 234.85466489476343, false, 1, 733
1752135846644, 234.85466489476343, false, 1, 734
1752135846665, 234.85466489476343, false, 1, 735
1752135846685, 234.85466489476343, false, 1, 736
1752135846705, 234.85466489476343, false, 1, 737
1752135846725, 234.85466489476343, false, 1, 738
1752135846744, 234.85466489476343, false, 1, 739
1752135846764, 234.85466489476343, false, 1, 740
1752135846785, 234.85466489476343, false, 1, 741
1752135846805, 234.85466489476343, false, 1, 742
1752135846825, 234.85466489476343, false, 1, 743
1752135846844, 234.85466489476343, false, 1, 744
1752135846864, 234.85466489476343, false, 1, 745
1752135846885, 234.85466489476343, false, 1, 746
1752135846905, 234.85466489476343, false, 1, 747
1752135846924, 234.85466489476343, false, 1, 748
1752135846945, 234.85466489476343, false, 1, 749
1752135846964, 234.85466489476343, false, 1, 750
1752135846984, 234.85466489476343, false, 1, 751
1752135847004, 234.49345717069647, false, 1, 752
1752135847025, 234.0766790275423, false, 1, 753
1752135847045, 233.6321156748445, false, 1, 754
1752135847064, 231.85386226405336, false, 1, 755
1752135847084, 230.52017220595997, false, 1, 756
1752135847104, 228.57520753790715, false, 1, 757
1752135847125, 228.4640666997327, false, 1, 758
1752135847145, 228.07507376612213, false, 1, 759
1752135847165, 227.7416512515988, false, 1, 760
1752135847185, 226.79695412711598, false, 1, 761
1752135847205, 226.57467245076708, false, 1, 762
1752135847225, 225.51883448810983, false, 1, 763
1752135847244, 225.01870071632482, false, 1, 764
1752135847264, 225.01870071632482, false, 1, 765
1752135847284, 224.7130634113451, false, 1, 766
1752135847304, 223.5182994009698, false, 1, 767
1752135847325, 223.2960177246209, false, 1, 768
1752135847344, 222.6013874860306, false, 1, 769
1752135847365, 221.96232766652753, false, 1, 770
1752135847384, 220.9620601229575, false, 1, 771
1752135847404, 220.65642281797778, false, 1, 772
1752135847425, 220.40635593208526, false, 1, 773
1752135847445, 219.5172292266897, false, 1, 774
1752135847464, 219.5172292266897, false, 1, 775
1752135847485, 219.04488066444827, false, 1, 776
1752135847505, 217.6834053968113, false, 1, 777
1752135847525, 217.6834053968113, false, 1, 778
1752135847545, 216.82206390095934, false, 1, 779
1752135847565, 216.01629282419458, false, 1, 780
1752135847585, 215.57172947149678, false, 1, 781
1752135847605, 214.96045486153733, false, 1, 782
1752135847625, 214.4047506706651, false, 1, 783
1752135847644, 213.68233522253118, false, 1, 784
1752135847665, 213.68233522253118, false, 1, 785
1752135847685, 213.09884582211532, false, 1, 786
1752135847704, 211.8485113926528, false, 1, 787
1752135847724, 211.8485113926528, false, 1, 788
1752135847745, 211.65401492584752, false, 1, 789
1752135847764, 211.51508887812946, false, 1, 790
1752135847785, 211.01495510634444, false, 1, 791
1752135847805, 210.7093178013647, false, 1, 792
1752135847825, 210.4592509154722, false, 1, 793
1752135847844, 210.12582840094888, false, 1, 794
1752135847864, 210.12582840094888, false, 1, 795
1752135847884, 210.09804319140525, false, 1, 796
1752135847904, 210.12582840094888, false, 1, 797
1752135847924, 210.12582840094888, false, 1, 798
1752135847944, 210.1813988200361, false, 1, 799
1752135847965, 210.1813988200361, false, 1, 800
1752135847984, 210.79267342999555, false, 1, 801
1752135848005, 212.01522264991445, false, 1, 802
1752135848025, 213.62676480344396, false, 1, 803
1752135848044, 214.2380394134034, false, 1, 804
1752135848065, 215.23830695697347, false, 1, 805
1752135848084, 216.5164265959796, false, 1, 806
1752135848105, 221.35105305656808, false, 1, 807
1752135848124, 222.93481000055394, false, 1, 808
1752135848144, 224.68527820180148, false, 1, 809
1752135848166, 227.01923580346488, false, 1, 810
1752135848186, 228.63077795699436, false, 1, 811
1752135848204, 228.63077795699436, false, 1, 812
1752135848225, 228.63077795699436, false, 1, 813
1752135848245, 228.68634837608158, false, 1, 814
1752135848265, 228.68634837608158, false, 1, 815
1752135848285, 230.02003843417498, false, 1, 816
1752135848306, 230.7424538823089, false, 1, 817
1752135848326, 231.46486933044278, false, 1, 818
1752135848345, 231.46486933044278, false, 1, 819
1752135848365, 231.40929891135556, false, 1, 820
1752135848386, 231.40929891135556, false, 1, 821
1752135848405, 231.46486933044278, false, 1, 822
1752135848426, 231.46486933044278, false, 1, 823
1752135848445, 231.46486933044278, false, 1, 824
1752135848465, 231.46486933044278, false, 1, 825
1752135848486, 231.46486933044278, false, 1, 826
1752135848506, 231.46486933044278, false, 1, 827
1752135848526, 231.46486933044278, false, 1, 828
1752135848545, 231.52043974953, false, 1, 829
1752135848565, 231.63158058770446, false, 1, 830
1752135848585, 231.63158058770446, false, 1, 831
1752135848605, 231.68715100679168, false, 1, 832
1752135848626, 231.68715100679168, false, 1, 833
1752135848645, 231.7427214258789, false, 1, 834
1752135848665, 231.85386226405336, false, 1, 835
1752135848686, 231.9650031022278, false, 1, 836
1752135848706, 232.90970022671058, false, 1, 837
1752135848726, 232.90970022671058, false, 1, 838
1752135848745, 233.07641148397227, false, 1, 839
1752135848765, 233.29869316032116, false, 1, 840
1752135848786, 234.02110860845508, false, 1, 841
1752135848806, 234.43788675160926, false, 1, 842
1752135848826, 234.7990944756762, false, 1, 843
1752135848845, 235.02137615202508, false, 1, 844
1752135848865, 235.16030219974317, false, 1, 845
1752135848885, 235.68822118107178, false, 1, 846
1752135848905, 236.74405914372903, false, 1, 847
1752135848926, 237.74432668729906, false, 1, 848
1752135848946, 238.7168090213255, false, 1, 849
1752135848965, 239.85600261261357, false, 1, 850
1752135848985, 242.69009398606198, false, 1, 851
1752135849005, 243.8570727868937, false, 1, 852
1752135849025, 244.96848116863816, false, 1, 853
1752135849046, 244.96848116863816, false, 1, 854
1752135849065, 244.96848116863816, false, 1, 855
1752135849086, 245.02405158772538, false, 1, 856
1752135849106, 245.5797830993543, false, 1, 857
1752135849125, 245.5797830993543, false, 1, 858
1752135849145, 245.82988072109805, false, 1, 859
1752135849165, 246.246710090671, false, 1, 860
1752135849186, 246.35786458922382, false, 1, 861
1752135849205, 246.69132808488217, false, 1, 862
1752135849226, 246.96921433126414, false, 1, 863
1752135849246, 247.58056407330446, false, 1, 864
1752135849265, 247.74729582113366, false, 1, 865
1752135849286, 247.85845031968643, false, 1, 866
1752135849306, 247.91402756896284, false, 1, 867
1752135849326, 247.91402756896284, false, 1, 868
1752135849345, 248.10854794143023, false, 1, 869
1752135849366, 248.69210905883233, false, 1, 870
1752135849385, 248.9699953052143, false, 1, 871
1752135849405, 249.55355642261645, false, 1, 872
1752135849425, 250.08154029074217, false, 1, 873
1752135849446, 251.35981702409924, false, 1, 874
1752135849465, 251.6932805197576, false, 1, 875
1752135849485, 252.6936710067327, false, 1, 876
1752135849505, 254.13867948791892, false, 1, 877
1752135849526, 254.13867948791892, false, 1, 878
1752135849546, 254.69445198068286, false, 1, 879
1752135849565, 255.63926521838158, false, 1, 880
1752135849586, 256.2506149604219, false, 1, 881
1752135849605, 256.97311920101504, false, 1, 882
1752135849625, 257.64004619233174, false, 1, 883
1752135849646, 259.14063192279434, false, 1, 884
1752135849666, 259.25178642134716, false, 1, 885
1752135849685, 260.19659965904583, false, 1, 886
1752135849705, 260.36333140687503, false, 1, 887
1752135849726, 260.36333140687503, false, 1, 888
1752135849766, 260.7523721518098, false, 1, 889
1752135849786, 261.4748763924029, false, 1, 890
1752135849826, 261.7527626387849, false, 1, 891
1752135849846, 262.41968963010163, false, 1, 892
1752135850066, 262.7716788755188, false, 1, 893
1752135850085, 262.9198848735891, false, 1, 894
1752135850105, 262.9198848735891, false, 1, 895
1752135850186, 263.0032507475038, false, 1, 896
1752135850206, 263.3645028678003, false, 1, 897
1752135850286, 263.80912086201147, false, 1, 898
1752135850306, 264.6983568504337, false, 1, 899
1752135850447, 266.8288180726955, false, 1, 900
1752135850566, 269.92261828241476, false, 1, 901
1752135851786, 285.10755783470944, true, 1, 902
